"from","to","weightreal","Genes","PcorValues","CorValues","PcorAverage","CorAverage","PcorLink1edge","PcorLink1edge_pvalue","PcorLink2edge","PcorLink2edge_pvalue","type","weight","Vertex1_Class","Vertex2_Class"
"PC.ae.C32.1","PC.ae.C36.1",1,"Ezh1","-0.29792300778047","0.790593899135203",-0.29792300778047,0.790593899135203,"0.729633021116836","0.0627121831668781","0.825992185336325","0.0220364803172118","hyperlink",0.2,"PC","PC"
"PC.ae.C32.2","PC.ae.C34.3",1,"Naa40","0.391934964768887","0.940794257778181",0.391934964768887,0.940794257778181,"0.789374564339244","0.0347841704724569","0.217624302839641","0.639235652683723","hyperlink",0.2,"PC","PC"
"PC.ae.C32.2","SM..OH..C14.1",1,"Elof1","-0.411578851769384","0.764959385307445",-0.411578851769384,0.764959385307445,"0.873093026135323","0.0102797888913534","0.752657071430823","0.0508849894513094","hyperlink",0.2,"PC","SM"
"PC.ae.C32.2","SM..OH..C22.1",2,"Zfp60;Elof1","-0.483725753481453;-0.456934154384517","0.728100838721284;0.728100838721284",-0.470329953932985,0.728100838721284,"0.755670320418187;0.894474929139668","0.049436356218288;0.00655902546185425","0.906527206235072;0.75111300514428","0.00487602239716424;0.0516361845079091","hyperlink",0.4,"PC","SM"
"PC.ae.C32.2","SM.C16.1",1,"Paip2b","-0.112496453278236","0.81320426897897",-0.112496453278236,0.81320426897897,"0.691193627308418","0.0854604332616466","0.737220726669191","0.0586660211379673","hyperlink",0.2,"PC","SM"
"PC.ae.C34.0","PC.ae.C34.1",1,"X1010001N08Rik","-0.74415720581864","0.739170951354726",-0.74415720581864,0.739170951354726,"0.950830916544866","0.00100264580772474","0.891643420811347","0.00699688478215819","hyperlink",0.2,"PC","PC"
"PC.ae.C34.0","PC.ae.C34.2",2,"S1pr1;Hnrnpll","-0.108447405400345;0.0581213536752092","0.858339730847615;0.858339730847615",-0.0251630258625679,0.858339730847615,"0.485281916508638;0.647495127264118","0.269636282988153;0.115880689659213","0.899422955216379;0.664850005812579","0.00583297942033343;0.10322072186423","hyperlink",0.4,"PC","PC"
"PC.ae.C34.0","PC.ae.C34.3",1,"Prr12","-0.412780865637001","0.733005047901999",-0.412780865637001,0.733005047901999,"0.795320043286187","0.0324923591843431","0.830344481451564","0.0207355613637156","hyperlink",0.2,"PC","PC"
"PC.ae.C34.0","PC.ae.C36.1",1,"Hnrnpll","-0.502126010241712","0.753181659850784",-0.502126010241712,0.753181659850784,"0.857247513710429","0.0136730596234667","0.834806600725897","0.0194481550006029","hyperlink",0.2,"PC","PC"
"PC.ae.C34.1","PC.ae.C36.1",1,"Ezh1","-0.460539042867007","0.816344506869505",-0.460539042867007,0.816344506869505,"0.84540040052641","0.0165776956968416","0.831378325307796","0.0204331129402262","hyperlink",0.2,"PC","PC"
"PC.ae.C34.1","PC.ae.C36.3",1,"Park7","-0.560174377373921","0.762957884891946",-0.560174377373921,0.762957884891946,"0.906019649445308","0.00494109612263605","0.821504239144163","0.0234249867334177","hyperlink",0.2,"PC","PC"
"PC.ae.C34.1","PC.ae.C44.3",1,"Angel2","-0.748265745889005","0.805106573930213",-0.748265745889005,0.805106573930213,"0.952654016830949","0.000913179941981656","0.898338926777992","0.00598782069192092","hyperlink",0.2,"PC","PC"
"PC.ae.C34.1","SM..OH..C22.1",1,"Ezh1","-0.453803154759346","0.755254579743107",-0.453803154759346,0.755254579743107,"0.881323550050063","0.00873333876378685","0.77219362763308","0.0418986600173623","hyperlink",0.2,"PC","SM"
"PC.ae.C34.2","PC.ae.C36.1",1,"Hnrnpll","-0.12875248437755","0.817804107761173",-0.12875248437755,0.817804107761173,"0.749910239342518","0.0522255069164716","0.692290227406948","0.0847593493796782","hyperlink",0.2,"PC","PC"
"PC.ae.C34.3","PC.ae.C42.5",1,"Inpp5d","-0.816903182865217","0.730019143122641",-0.816903182865217,0.730019143122641,"0.948928445865559","0.0011013227847748","0.942193724512895","0.00149557394588822","hyperlink",0.2,"PC","PC"
"PC.ae.C34.3","SM..OH..C22.1",1,"Zfp60","-0.533707416219654","0.817397909973168",-0.533707416219654,0.817397909973168,"0.849686927131309","0.0154898428481241","0.874318005819868","0.0100403982958303","hyperlink",0.2,"PC","SM"
"PC.ae.C36.0","PC.ae.C36.1",1,"Eya3","-0.405530017491268","0.788539176343739",-0.405530017491268,0.788539176343739,"0.659452356435894","0.10707676868959","0.934626385400845","0.00202571481697546","hyperlink",0.2,"PC","PC"
"PC.ae.C36.1","PC.ae.C42.5",1,"Ezh1","-0.658608829074143","0.709480696379816",-0.658608829074143,0.709480696379816,"0.922461045652237","0.00308298126463322","0.863655737381776","0.0122338728332758","hyperlink",0.2,"PC","PC"
"PC.ae.C36.1","SM..OH..C22.1",1,"Ezh1","-0.265279943487221","0.779428967033922",-0.265279943487221,0.779428967033922,"0.830860708207212","0.0205842259169987","0.69475428258124","0.0831951791550001","hyperlink",0.2,"PC","SM"
"PC.ae.C36.2","PC.ae.C38.2",1,"Mipep","0.192076258131481","0.901364596173687",0.192076258131481,0.901364596173687,"0.672578517428483","0.097827842875382","0.545572065490533","0.20525418457793","hyperlink",0.2,"PC","PC"
"PC.ae.C36.2","SM..OH..C22.1",2,"Mocos;Atox1","-0.036309376273826;-0.0635271283619139","0.847701445436142;0.847701445436142",-0.0499182523178699,0.847701445436142,"0.747641842916823;0.742779218606855","0.0533469077117194;0.0557946418178173","0.632063153012348;0.659747352126918","0.127773786354674;0.106864124160506","hyperlink",0.4,"PC","SM"
"PC.ae.C36.3","PC.ae.C38.1",2,"Nipal1;Trip12","-0.69074985357477;-0.301882022060319","0.774680875587928;0.774680875587928",-0.496315937817545,0.774680875587928,"0.794815256157282;0.790534647887708","0.0326835619485445;0.0343301546161064","0.981701812308932;0.76696853800863","8.6139723719121e-05;0.044208208810173","hyperlink",0.4,"PC","PC"
"PC.ae.C36.3","SM..OH..C24.1",1,"Pvrl2","-0.114706894602134","0.820856609735619",-0.114706894602134,0.820856609735619,"0.778140832233281","0.0393529291285406","0.650587074245525","0.113569624136429","hyperlink",0.2,"PC","SM"
"PC.ae.C36.4","PC.ae.C42.1",1,"Cobll1","-0.0539166306429412","0.83544355389039",-0.0539166306429412,0.83544355389039,"0.636170740647411","0.124549947434754","0.752293703465872","0.05106122802601","hyperlink",0.2,"PC","PC"
"PC.ae.C36.4","PC.ae.C44.4",1,"Zbtb17","0.0773358259929061","0.886291711236517",0.0773358259929061,0.886291711236517,"0.384391806124153","0.394558483236698","0.865397500042916","0.0118584912633678","hyperlink",0.2,"PC","PC"
"PC.ae.C36.4","SM.C18.0",1,"Stxbp1","-0.538534404107598","0.743879213787421",-0.538534404107598,0.743879213787421,"0.807705805613608","0.0279961700118339","0.901613919864992","0.00552719821635546","hyperlink",0.2,"PC","SM"
"PC.ae.C36.5","PC.ae.C38.4",1,"Hpgds","-0.085124258370302","0.845182463291124",-0.085124258370302,0.845182463291124,"0.654614340800123","0.110595533972499","0.762044340394501","0.0464473889973915","hyperlink",0.2,"PC","PC"
"PC.ae.C36.5","PC.ae.C38.6",2,"Rabac1;Mycbp2","-0.160120179294861;-0.0540676912667774","0.826546775424225;0.826546775424225",-0.107093935280819,0.826546775424225,"0.735927878950983;0.728571318935591","0.0593451051845759;0.063290000885749","0.734011859502327;0.65881397691042","0.0603593192419745;0.107537689994192","hyperlink",0.4,"PC","PC"
"PC.ae.C36.5","PC.ae.C40.4",1,"Hpgds","0.0270536285234375","0.867287005271047",0.0270536285234375,0.867287005271047,"0.580434236124123","0.171849393528259","0.753430824756173","0.0505108184527906","hyperlink",0.2,"PC","PC"
"PC.ae.C36.5","PC.ae.C40.5",1,"Apoo","0.506113371054926","0.919436480459304",0.506113371054926,0.919436480459304,"-0.40681180817133","0.365074566537805","-0.519752288745699","0.231823898897516","hyperlink",0.2,"PC","PC"
"PC.ae.C36.5","PC.ae.C42.5",1,"Rabac1","-0.234532385962903","0.780691198487652",-0.234532385962903,0.780691198487652,"0.799569769453266","0.030907429689197","0.707648112167344","0.0752622787877082","hyperlink",0.2,"PC","PC"
"PC.ae.C36.5","PC.ae.C44.3",2,"Trrap;Hpgds","-0.310686249131135;-0.278102171818715","0.78009373901556;0.78009373901556",-0.294394210474925,0.78009373901556,"0.735590689700109;0.78256215720734","0.0595229152860924;0.0375174315607839","0.826637478368672;0.759258975043727","0.0218407701074238;0.0477409508290346","hyperlink",0.4,"PC","PC"
"PC.ae.C36.5","SM..OH..C16.1",1,"Trrap","-0.366397393330158","0.754147516924045",-0.366397393330158,0.754147516924045,"0.775141607552907","0.0406257363796503","0.822389218465192","0.0231473924186613","hyperlink",0.2,"PC","SM"
"PC.ae.C36.5","SM..OH..C22.2",1,"Hpgds","-0.65768908101796","0.724958465416489",-0.65768908101796,0.724958465416489,"0.896279771610569","0.00628845961675228","0.894307800927717","0.00658441485653672","hyperlink",0.2,"PC","SM"
"PC.ae.C36.5","SM.C16.1",1,"Pmp22","-0.320215973394534","0.782714882684866",-0.320215973394534,0.782714882684866,"0.755982537583314","0.0492875654486342","0.815664702534093","0.0253036326523149","hyperlink",0.2,"PC","SM"
"PC.ae.C36.5","SM.C18.0",1,"Stxbp1","-0.552001118189779","0.813326802467022",-0.552001118189779,0.813326802467022,"0.864644213636007","0.0120200144102128","0.870770682774644","0.0107425689868558","hyperlink",0.2,"PC","SM"
"PC.ae.C38.0","PC.ae.C40.1",1,"ND3","-0.269961933927624","0.86277434874336",-0.269961933927624,0.86277434874336,"0.712339807270284","0.0724807657120904","0.840088566309458","0.0179844153359067","hyperlink",0.2,"PC","PC"
"PC.ae.C38.0","PC.ae.C42.2",2,"Dsc2;ND3","-0.0468858023640973;-0.52174476518342","0.837473275499047;0.837473275499047",-0.284315283773759,0.837473275499047,"0.71739603539895;0.817944327467508","0.0695458828066201;0.0245605321502062","0.669479516405096;0.897566057373734","0.0999721292173102;0.00609965810454536","hyperlink",0.4,"PC","PC"
"PC.ae.C38.0","SM.C24.0",3,"Mapkapk3;Dsc2;Mocs2","-0.512933890110534;-0.668504300669432;-0.565230961438301","0.724721461887429;0.724721461887429;0.724721461887429",-0.582223050739422,0.724721461887429,"0.854380720829632;0.911468668563186;0.771734579024148","0.0143467089673069;0.00426856188891058;0.042098828063615","0.839716076098685;0.885446568310889;0.938545105501228","0.0180855112162705;0.00801287056367352;0.00173938258882058","hyperlink",0.6,"PC","SM"
"PC.ae.C38.1","PC.ae.C38.2",1,"Nipal1","-0.658458519609221","0.842791178317057",-0.658458519609221,0.842791178317057,"0.972511507467154","0.000237085809853682","0.798539219877249","0.0312877082040369","hyperlink",0.2,"PC","PC"
"PC.ae.C38.1","PC.ae.C38.3",1,"Nipal1","-0.635982225601899","0.754793563061104",-0.635982225601899,0.754793563061104,"0.980621632412054","9.93626844267106e-05","0.748540400819271","0.0529011424084418","hyperlink",0.2,"PC","PC"
"PC.ae.C38.1","PC.ae.C40.3",1,"Nipal1","0.081346129084597","0.891577121917511",0.081346129084597,0.891577121917511,"0.930418195224254","0.00236215919211657","0.25239941610315","0.585030480569865","hyperlink",0.2,"PC","PC"
"PC.ae.C38.1","PC.ae.C42.2",1,"H2.L","-0.647969268659408","0.739594000878718",-0.647969268659408,0.739594000878718,"0.886645747412206","0.00781002953473787","0.899417710930715","0.00583372283668524","hyperlink",0.2,"PC","PC"
"PC.ae.C38.1","SM.C24.0",1,"Ube2h","-0.0830139412080126","0.874580314333257",-0.0830139412080126,0.874580314333257,"0.765677867034983","0.0447892315633302","0.660231696100751","0.106515466494318","hyperlink",0.2,"PC","SM"
"PC.ae.C38.2","PC.ae.C40.2",1,"Ulk1","-0.338318482846401","0.767900334556569",-0.338318482846401,0.767900334556569,"0.843380296557075","0.0171049957064912","0.733610941104482","0.0605727179586275","hyperlink",0.2,"PC","PC"
"PC.ae.C38.2","PC.ae.C42.2",1,"H2.L","-0.549724423159233","0.707455702267677",-0.549724423159233,0.707455702267677,"0.82369375967247","0.022741595277004","0.889717635701394","0.00730409309146436","hyperlink",0.2,"PC","PC"
"PC.ae.C38.3","PC.ae.C38.4",2,"Appl2;Nfyb","-0.625932295134541;-0.297856597597627","0.808674567569091;0.808674567569091",-0.461894446366084,0.808674567569091,"0.855798612589081;0.834111573616905","0.0140112116711637;0.019645611200767","0.921384214133398;0.725268464638561","0.00318924624983649;0.0651058585756559","hyperlink",0.4,"PC","PC"
"PC.ae.C38.3","PC.ae.C38.5",1,"Klhdc3","-0.683904235993612","0.743011833756266",-0.683904235993612,0.743011833756266,"0.973503552047911","0.000216386591979478","0.805859170002738","0.0286428047885436","hyperlink",0.2,"PC","PC"
"PC.ae.C38.3","PC.ae.C40.3",1,"Klhdc3","-0.106211834711568","0.911475460407184",-0.106211834711568,0.911475460407184,"0.861902255941003","0.0126185745833286","0.565494196741954","0.1858119853463","hyperlink",0.2,"PC","PC"
"PC.ae.C38.3","PC.ae.C40.4",3,"Mier1;Appl2;Nfyb","0.623529671363043;-0.658178997611697;-0.481705945560263","0.835719902069612;0.835719902069612;0.835719902069612",-0.172118423936306,0.835719902069612,"-0.345877859239476;0.844886390256394;0.840108290978699","0.447302577099283;0.0167109743239427;0.0179790709321111","-0.334088698189089;0.947776626665496;0.854062160194878","0.463948420925134;0.00116374133265489;0.014422710767187","hyperlink",0.6,"PC","PC"
"PC.ae.C38.3","PC.ae.C40.5",3,"Klhdc3;Appl2;Nfyb","-0.305323899245074;-0.37662892784944;-0.267192885868186","0.86823819054318;0.86823819054318;0.86823819054318",-0.3163819043209,0.86823819054318,"0.915369022333863;0.684989268996344;0.751101865255992","0.00382206019966723;0.0894846392642706;0.0516416259844803","0.6300942878346;0.917379683581013;0.80671131707056","0.129333976954881;0.003603070680044;0.0283433804739013","hyperlink",0.6,"PC","PC"
"PC.ae.C38.3","PC.ae.C42.0",3,"Bid;Klhdc3;Iqcb1","-0.182792202651972;-0.300374897348106;-0.0582090062746423","0.832688048551814;0.832688048551814;0.832688048551814",-0.180458702091573,0.832688048551814,"0.882288985480465;0.932435848253858;0.707783537256112","0.00856141864914314;0.00219705748132042;0.0751812052092648","0.571674426351226;0.584063228084161;0.68653089440986","0.179971383959747;0.168538668332826;0.0884755876833303","hyperlink",0.6,"PC","PC"
"PC.ae.C38.3","PC.ae.C42.1",4,"Klhdc3;Appl2;Nfyb;Iqcb1","-0.497184942096139;0.0109892963759626;-0.262125701686097;0.0284539542844877","0.845056035236104;0.845056035236104;0.845056035236104;0.845056035236104",-0.179966848280446,0.845056035236104,"0.940277409261423;0.683717784020323;0.789697967701094;0.680698252663221","0.00162092177639351;0.0903214193887601;0.0346572680074069;0.0923250710935468","0.735907847591787;0.660852264315056;0.75921178919517;0.649615842094064","0.0593556602655692;0.106069612898689;0.0477630326837532;0.114292978412724","hyperlink",0.8,"PC","PC"
"PC.ae.C38.3","PC.ae.C44.6",1,"Klhdc3","-0.50458481785884","0.80316935157337",-0.50458481785884,0.80316935157337,"0.952670630633882","0.000912387314667139","0.71010967444288","0.07379593042559","hyperlink",0.2,"PC","PC"
"PC.ae.C38.3","SM..OH..C22.2",1,"Coq10b","-0.185685841397354","0.829064343419331",-0.185685841397354,0.829064343419331,"0.862180549499717","0.0125570626757208","0.603717147905767","0.151163216268296","hyperlink",0.2,"PC","SM"
"PC.ae.C38.3","SM.C18.1",2,"Appl2;Nfyb","-0.66951756938389;-0.367505253224657","0.763404727448679;0.763404727448679",-0.518511411304273,0.763404727448679,"0.893669496433969;0.872052348237069","0.00668190746692786;0.0104857179054762","0.908969170297538;0.719134436810653","0.00456993966660594;0.0685518632998245","hyperlink",0.4,"PC","SM"
"PC.ae.C38.4","PC.ae.C38.5",2,"Dgkz;Cobll1","0.150790286623965;0.0728204781513649","0.911693718383173;0.911693718383173",0.111805382387665,0.911693718383173,"0.581755877186339;0.710495151086279","0.170639986445532;0.0735676999664094","0.677886076944996;0.611784403136583","0.0942119539689399;0.144304488530384","hyperlink",0.4,"PC","PC"
"PC.ae.C38.4","PC.ae.C40.3",2,"Appl2;Nfyb","-0.848039778249561;-0.569274546738879","0.708992053322283;0.708992053322283",-0.70865716249422,0.708992053322283,"0.975433781692415;0.869123270045438","0.000179291623243717;0.0110779798856327","0.928753512123383;0.860527408152357","0.00250369697820486;0.0129249920785969","hyperlink",0.4,"PC","PC"
"PC.ae.C38.4","PC.ae.C40.4",1,"Appl2","0.221142546620842","0.944914459483854",0.221142546620842,0.944914459483854,"0.48688757326618","0.26781698404002","0.720795626613181","0.0676091796818883","hyperlink",0.2,"PC","PC"
"PC.ae.C38.4","PC.ae.C40.5",2,"Appl2;Hpgds","0.175043035973563;0.362116059693581","0.945027745367558;0.945027745367558",0.268579547833572,0.945027745367558,"0.469948557395426;0.139887989944433","0.287288623910698;0.764835529553312","0.766829064014973;0.857117799034119","0.044270794690882;0.0137031405585933","hyperlink",0.4,"PC","PC"
"PC.ae.C38.4","PC.ae.C40.6",2,"Rhog;Atp6v1g2","0.0970988232613286;0.204683192010747","0.909303155767588;0.909303155767588",0.150891007636038,0.909303155767588,"0.545681237598659;0.712678464471872","0.205145106689408;0.0722821586948974","0.748329627965325;0.492003430962359","0.0530055213924524;0.262057731575842","hyperlink",0.4,"PC","PC"
"PC.ae.C38.4","PC.ae.C42.0",1,"Cobll1","-0.719392536907459","0.72224107767192",-0.719392536907459,0.72224107767192,"0.956679923122793","0.00073286322191148","0.863007055644266","0.0123753932136141","hyperlink",0.2,"PC","PC"
"PC.ae.C38.4","PC.ae.C42.1",3,"Pbrm1;Cobll1;Appl2","0.0551093379045358;-0.215774951225678;-0.0549023140230572","0.869240933599429;0.869240933599429;0.869240933599429",-0.0718559757813998,0.869240933599429,"0.580762917554227;0.819857521351789;0.805881441613598","0.171548230782228;0.0239464925506986;0.0286349566208157","0.733400728594838;0.697935378394844;0.585735520736397","0.0606847718470878;0.0811986862512688;0.167023734555442","hyperlink",0.6,"PC","PC"
"PC.ae.C38.4","PC.ae.C44.3",2,"Trrap;Hpgds","-0.232959585790491;-0.368370497507671","0.795078960619959;0.795078960619959",-0.300665041649081,0.795078960619959,"0.705531416684413;0.846473371838122","0.0765355292184272;0.0163014404228743","0.804517318196129;0.760133605544638","0.0291178775504613;0.0473326588952018","hyperlink",0.4,"PC","PC"
"PC.ae.C38.4","SM..OH..C16.1",1,"Trrap","-0.35019073682789","0.759384516416308",-0.35019073682789,0.759384516416308,"0.771457086865548","0.0422200838814223","0.815990470373471","0.0251966764772208","hyperlink",0.2,"PC","SM"
"PC.ae.C38.4","SM.C16.1",1,"Rhog","-0.65521127032972","0.762685743655948",-0.65521127032972,0.762685743655948,"0.912423959585694","0.00415653544207155","0.880355388693414","0.0089077294938805","hyperlink",0.2,"PC","SM"
"PC.ae.C38.4","SM.C18.1",1,"Hpgds","0.383711330581989","0.93251213607124",0.383711330581989,0.93251213607124,"0.459474840156572","0.299632570964278","0.602957098461608","0.151817641880812","hyperlink",0.2,"PC","SM"
"PC.ae.C38.5","PC.ae.C38.6",1,"Mycbp2","-0.0362985452409695","0.833736618908002",-0.0362985452409695,0.833736618908002,"0.734273876081109","0.0602200749462424","0.641037728676356","0.120784694500528","hyperlink",0.2,"PC","PC"
"PC.ae.C38.5","PC.ae.C42.0",1,"Gk","-0.275261995768177","0.799852959903421",-0.275261995768177,0.799852959903421,"0.807738096396289","0.0279849363994402","0.735996239135188","0.0593090919666341","hyperlink",0.2,"PC","PC"
"PC.ae.C38.5","PC.ae.C42.1",1,"Cobll1","0.206324983633049","0.90545170707823",0.206324983633049,0.90545170707823,"0.660032150433542","0.106659038781435","0.548865705167527","0.201975613882074","hyperlink",0.2,"PC","PC"
"PC.ae.C38.5","PC.ae.C44.4",2,"Zbtb17;Polr2a","-0.213734377874012;-0.0282912702013357","0.836599227753342;0.836599227753342",-0.121012824037674,0.836599227753342,"0.552952950603505;0.656190932572389","0.197942323395005;0.109442369001316","0.90978675649549;0.71535900749322","0.00447003821809922;0.0707204451090758","hyperlink",0.4,"PC","PC"
"PC.ae.C38.6","PC.ae.C42.5",1,"Rabac1","-0.315507810347777","0.765879209862673",-0.315507810347777,0.765879209862673,"0.820585628363289","0.0237151066428828","0.742060837270909","0.0561613337283034","hyperlink",0.2,"PC","PC"
"PC.ae.C38.6","PC.ae.C44.3",1,"Npepl1","-0.49495293107739","0.780425172304919",-0.49495293107739,0.780425172304919,"0.793790615687802","0.0330735993558201","0.892836475392878","0.00681039232687646","hyperlink",0.2,"PC","PC"
"PC.ae.C40.1","PC.ae.C42.2",1,"ND3","0.105857875885468","0.928070505815344",0.105857875885468,0.928070505815344,"0.649281423578096","0.11454259581454","0.656756494064025","0.10903022833952","hyperlink",0.2,"PC","PC"
"PC.ae.C40.1","PC.ae.C44.5",1,"Iws1","-0.363512315358972","0.76907871615793",-0.363512315358972,0.76907871615793,"0.862436181593419","0.0125007114998821","0.729989934333467","0.0625185810982595","hyperlink",0.2,"PC","PC"
"PC.ae.C40.1","SM.C24.0",1,"Mocs2","-0.734148833897008","0.717924704349391",-0.734148833897008,0.717924704349391,"0.86908285661095","0.0110862825735611","0.959648066669281","0.000614697300775212","hyperlink",0.2,"PC","SM"
"PC.ae.C40.2","PC.ae.C42.4",1,"Recql5","-0.0420105723997007","0.853907165082335",-0.0420105723997007,0.853907165082335,"0.634946014882393","0.125506764025573","0.751549751890422","0.0514230947803945","hyperlink",0.2,"PC","PC"
"PC.ae.C40.2","SM..OH..C22.1",1,"Polr3g","-0.740382417800107","0.723605489886274",-0.740382417800107,0.723605489886274,"0.987713909262775","3.19244683277634e-05","0.815802973270349","0.0252582044239779","hyperlink",0.2,"PC","SM"
"PC.ae.C40.3","PC.ae.C40.4",2,"Cd82;Nfyb","-0.340924431333938;-0.162427662042035","0.827220640303726;0.827220640303726",-0.251676046687986,0.827220640303726,"0.606611591009171;0.641240349606152","0.14868398328304;0.12062922666713","0.937951226962724;0.819950851253786","0.00178113065505224;0.0239167623473795","hyperlink",0.4,"PC","PC"
"PC.ae.C40.3","PC.ae.C40.5",2,"Reps1;Klhdc3","0.571440406827075;0.0893634462253907","0.871958388371194;0.871958388371194",0.330401926526233,0.871958388371194,"-0.40631488637937;0.719853156104053","0.365717901833338;0.0681431462185665","-0.395016944340264;0.567909832979767","0.380469763388884;0.183518268773024","hyperlink",0.4,"PC","PC"
"PC.ae.C40.3","PC.ae.C42.0",2,"Naa60;Iqcb1","-0.216413133272791;-0.468981145992209","0.79339793569747;0.79339793569747",-0.3426971396325,0.79339793569747,"0.79887142644088;0.865324210052368","0.0311648382935077;0.0118741513741052","0.69843061035904;0.810896394844963","0.0808901900558652;0.0268984040992024","hyperlink",0.4,"PC","PC"
"PC.ae.C40.3","PC.ae.C42.1",5,"Atp9b;Cep192;Xpo7;Klhdc3;Iqcb1","-0.0355910655735786;-0.0154126532372956;-0.13339249833091;-0.0146904694330875;-0.0368357945390151","0.852168012569318;0.852168012569318;0.852168012569318;0.852168012569318;0.852168012569318",-0.0471844962227774,0.852168012569318,"0.706571952771689;0.692361649054223;0.78195778465289;0.758239087779291;0.751530667628505","0.0759081924529684;0.0847137938540963;0.0377654692137731;0.0482194822692004;0.0514323959713913","0.677840870370951;0.676385134018901;0.6730161821127;0.603587343531506;0.629960918180599","0.0942424501415639;0.0952272565684156;0.0975269717068566;0.151274881528036;0.12944001270241","hyperlink",1,"PC","PC"
"PC.ae.C40.3","PC.ae.C44.6",1,"Klhdc3","-0.464853410898082","0.744535653250044",-0.464853410898082,0.744535653250044,"0.891757486993783","0.00697892817511777","0.76472193685163","0.0452222569240442","hyperlink",0.2,"PC","PC"
"PC.ae.C40.3","SM.C18.1",1,"Cd82","-0.41770870121971","0.790074810615896",-0.41770870121971,0.790074810615896,"0.709941088004318","0.073895864893723","0.911218086135489","0.0042982357729189","hyperlink",0.2,"PC","SM"
"PC.ae.C40.3","SM.C24.0",1,"Mknk2","-0.054744587427458","0.845878442601063",-0.054744587427458,0.845878442601063,"0.701198043637388","0.0791777587817129","0.695805202752711","0.0825327603936644","hyperlink",0.2,"PC","SM"
"PC.ae.C40.4","PC.ae.C40.5",2,"Cd82;Appl2","0.606440171399224;0.40733950497685","0.970409513620128;0.970409513620128",0.506889838188037,0.970409513620128,"0.730899691627339;0.475168457300595","0.0620265612922994;0.281222937557753","0.0739323785893737;0.591562263820435","0.874831237224954;0.161798157058462","hyperlink",0.4,"PC","PC"
"PC.ae.C40.4","PC.ae.C40.6",1,"Rhog","-0.146346628778187","0.846952739202889",-0.146346628778187,0.846952739202889,"0.584760307611014","0.167906361150385","0.856569515371371","0.0138307060390168","hyperlink",0.2,"PC","PC"
"PC.ae.C40.4","PC.ae.C42.1",4,"Pbrm1;Cd82;Appl2;Nfyb","0.052378211507136;-0.146741480609544;0.142197909750876;0.189814527920202","0.904087976448885;0.904087976448885;0.904087976448885;0.904087976448885",0.0594122921421675,0.904087976448885,"0.717418991191795;0.877412628477361;0.842402561161101;0.66268174147611","0.0695327065481171;0.0094500560433744;0.0173635905717625;0.104760868205819","0.617514885076231;0.572529725028631;0.368751419242197;0.560029693398448","0.139529855739348;0.179170263161652;0.415667184044235;0.191051782198827","hyperlink",0.8,"PC","PC"
"PC.ae.C40.4","PC.ae.C44.3",2,"Trrap;Hpgds","-0.404165509929158;-0.757923108584884","0.750579025052672;0.750579025052672",-0.581044309257021,0.750579025052672,"0.761374712644456;0.946309616353196","0.046756592065693;0.0012462002573226","0.85854139533979;0.908224205042689","0.0133750761940466;0.00466209058494683","hyperlink",0.4,"PC","PC"
"PC.ae.C40.4","SM..OH..C22.2",1,"Rmdn3","-0.135773485106106","0.894708108916588",-0.135773485106106,0.894708108916588,"0.80677569265256","0.0283208320637541","0.660357515444624","0.106424991686131","hyperlink",0.2,"PC","SM"
"PC.ae.C40.4","SM.C16.0",2,"Pmp22;Tbc1d23","0.0136721267903134;-0.4817455611692","0.861104567712997;0.861104567712997",-0.234036717189443,0.861104567712997,"0.571990293035007;0.886449228755847","0.179675321889045;0.0078430646216666","0.767582809256708;0.808215059551123","0.0439331483363704;0.0278193005934988","hyperlink",0.4,"PC","SM"
"PC.ae.C40.4","SM.C16.1",2,"Pmp22;Rhog","-0.292388333017406;-0.158703154736378","0.794312842572978;0.794312842572978",-0.225545743876892,0.794312842572978,"0.75428877729392;0.705643102172271","0.0500976964939755;0.0764680622158732","0.801280023800535;0.751296608264873","0.0302820670045377;0.0515465454457504","hyperlink",0.4,"PC","SM"
"PC.ae.C40.4","SM.C18.1",1,"Cd82","0.598854900512001","0.974240542930279",0.598854900512001,0.974240542930279,"0.67694696910566","0.094846537593039","0.160841309231622","0.730465491253394","hyperlink",0.2,"PC","SM"
"PC.ae.C40.5","PC.ae.C42.0",1,"Klhdc3","-0.351631924044161","0.739552595892607",-0.351631924044161,0.739552595892607,"0.82666402724618","0.0218327392625067","0.755287870929816","0.0496189518690625","hyperlink",0.2,"PC","PC"
"PC.ae.C40.5","PC.ae.C42.1",3,"Cd82;Appl2;Nfyb","0.0173171911625935;-0.0208412387921216;0.0419944468412509","0.893107179126762;0.893107179126762;0.893107179126762",0.0128234664039076,0.893107179126762,"0.739523450022608;0.880646944451993;0.737115072466733","0.0574669885995717;0.00885500329803545;0.0587213581790808","0.616588413762219;0.452208669261105;0.598791115342634","0.1402962935925;0.308330400104247;0.155429796607911","hyperlink",0.6,"PC","PC"
"PC.ae.C40.5","PC.ae.C44.3",2,"Trrap;Hpgds","-0.398155303744659;-0.595320092811377","0.84519955646663;0.84519955646663",-0.496737698278018,0.84519955646663,"0.865062357993594;0.962391197969548","0.01193019909217;0.000516262995525139","0.771880601563148;0.770630885065999","0.0420350978490436;0.0425822494334447","hyperlink",0.4,"PC","PC"
